I0,I1,I2,I3
38.0000000,-22.0000000,-2047.0000000,35.0175209
38.0000000,-19.0000000,-2048.0000000,35.0212021
38.0000000,-19.0000000,-2048.0000000,35.0212021
36.0000000,-23.0000000,-2047.0000000,35.0154572
36.0000000,-23.0000000,-2047.0000000,35.0154572
37.0000000,-18.0000000,-2047.0000000,35.0299110
37.0000000,-18.0000000,-2047.0000000,35.0299110
37.0000000,-23.0000000,-2050.0000000,35.0293350
38.0000000,-22.0000000,-2048.0000000,35.0242882
38.0000000,-22.0000000,-2048.0000000,35.0242882
36.0000000,-23.0000000,-2050.0000000,35.0242729
36.0000000,-23.0000000,-2050.0000000,35.0242729
39.0000000,-21.0000000,-2048.0000000,35.0212402
39.0000000,-21.0000000,-2048.0000000,35.0212402
37.0000000,-22.0000000,-2048.0000000,35.0200195
37.0000000,-22.0000000,-2048.0000000,35.0200195
38.0000000,-22.0000000,-2047.0000000,35.0234528
38.0000000,-22.0000000,-2047.0000000,35.0234528
39.0000000,-23.0000000,-2050.0000000,35.0250320
38.0000000,-22.0000000,-2047.0000000,35.0279617
38.0000000,-22.0000000,-2047.0000000,35.0279617
41.0000000,-19.0000000,-2046.0000000,35.0215416
41.0000000,-19.0000000,-2046.0000000,35.0215416
37.0000000,-22.0000000,-2046.0000000,35.0142517
37.0000000,-22.0000000,-2046.0000000,35.0142517
43.0000000,-21.0000000,-2047.0000000,35.0167503
43.0000000,-21.0000000,-2047.0000000,35.0167503
36.0000000,-23.0000000,-2047.0000000,35.0174904
36.0000000,-23.0000000,-2047.0000000,35.0174904
40.0000000,-21.0000000,-2047.0000000,35.0226860
40.0000000,-21.0000000,-2047.0000000,35.0226860
39.0000000,-25.0000000,-2048.0000000,35.0228310
37.0000000,-20.0000000,-2049.0000000,35.0274925
37.0000000,-20.0000000,-2049.0000000,35.0274925
39.0000000,-20.0000000,-2049.0000000,35.0196075
39.0000000,-20.0000000,-2049.0000000,35.0196075
38.0000000,-21.0000000,-2049.0000000,34.9959068
38.0000000,-21.0000000,-2049.0000000,34.9959068
40.0000000,-20.0000000,-2047.0000000,34.9957123
40.0000000,-20.0000000,-2047.0000000,34.9957123
38.0000000,-23.0000000,-2048.0000000,34.9940262
38.0000000,-23.0000000,-2048.0000000,34.9940262
40.0000000,-23.0000000,-2048.0000000,34.9910011
40.0000000,-23.0000000,-2048.0000000,34.9910011
41.0000000,-21.0000000,-2050.0000000,34.9943161
36.0000000,-22.0000000,-2046.0000000,35.0003204
36.0000000,-22.0000000,-2046.0000000,35.0003204
40.0000000,-18.0000000,-2048.0000000,35.0102501
40.0000000,-18.0000000,-2048.0000000,35.0102501
38.0000000,-23.0000000,-2050.0000000,35.0252266
38.0000000,-23.0000000,-2050.0000000,35.0252266
40.0000000,-23.0000000,-2047.0000000,35.0311584
40.0000000,-23.0000000,-2047.0000000,35.0311584
38.0000000,-23.0000000,-2047.0000000,35.0259285
38.0000000,-23.0000000,-2047.0000000,35.0259285
39.0000000,-22.0000000,-2050.0000000,35.0166931
39.0000000,-22.0000000,-2050.0000000,35.0166931
41.0000000,-23.0000000,-2047.0000000,35.0098877
39.0000000,-22.0000000,-2047.0000000,35.0113144
39.0000000,-22.0000000,-2047.0000000,35.0113144
39.0000000,-21.0000000,-2050.0000000,35.0095787
39.0000000,-21.0000000,-2050.0000000,35.0095787
39.0000000,-21.0000000,-2047.0000000,35.0155640
39.0000000,-21.0000000,-2047.0000000,35.0155640
39.0000000,-21.0000000,-2048.0000000,35.0073662
39.0000000,-21.0000000,-2048.0000000,35.0073662
40.0000000,-22.0000000,-2048.0000000,35.0181007
40.0000000,-22.0000000,-2048.0000000,35.0181007
40.0000000,-22.0000000,-2047.0000000,35.0096474
38.0000000,-20.0000000,-2046.0000000,35.0050583
38.0000000,-20.0000000,-2046.0000000,35.0050583
40.0000000,-23.0000000,-2050.0000000,34.9994164
40.0000000,-23.0000000,-2050.0000000,34.9994164
40.0000000,-24.0000000,-2048.0000000,34.9928322
40.0000000,-24.0000000,-2048.0000000,34.9928322
38.0000000,-22.0000000,-2050.0000000,35.0004921
38.0000000,-22.0000000,-2050.0000000,35.0004921
38.0000000,-22.0000000,-2049.0000000,34.9983292
38.0000000,-22.0000000,-2049.0000000,34.9983292
41.0000000,-23.0000000,-2048.0000000,35.0099678
41.0000000,-23.0000000,-2048.0000000,35.0099678
42.0000000,-21.0000000,-2050.0000000,35.0083656
41.0000000,-21.0000000,-2051.0000000,35.0069237
41.0000000,-21.0000000,-2051.0000000,35.0069237
39.0000000,-24.0000000,-2049.0000000,34.9965706
39.0000000,-24.0000000,-2049.0000000,34.9965706
40.0000000,-22.0000000,-2050.0000000,35.0038567
40.0000000,-22.0000000,-2050.0000000,35.0038567
40.0000000,-19.0000000,-2047.0000000,35.0043755
40.0000000,-19.0000000,-2047.0000000,35.0043755
38.0000000,-24.0000000,-2049.0000000,35.0033340
38.0000000,-24.0000000,-2049.0000000,35.0033340
41.0000000,-22.0000000,-2048.0000000,34.9993782
41.0000000,-22.0000000,-2048.0000000,34.9993782
37.0000000,-23.0000000,-2048.0000000,34.9867592
38.0000000,-24.0000000,-2050.0000000,34.9784203
38.0000000,-24.0000000,-2050.0000000,34.9784203
39.0000000,-20.0000000,-2048.0000000,34.9905396
39.0000000,-20.0000000,-2048.0000000,34.9905396
39.0000000,-23.0000000,-2047.0000000,34.9908829
39.0000000,-23.0000000,-2047.0000000,34.9908829
40.0000000,-21.0000000,-2046.0000000,34.9851532
40.0000000,-21.0000000,-2046.0000000,34.9851532
37.0000000,-20.0000000,-2049.0000000,34.9920731
37.0000000,-20.0000000,-2049.0000000,34.9920731
41.0000000,-22.0000000,-2048.0000000,34.9907494
41.0000000,-22.0000000,-2048.0000000,34.9907494
39.0000000,-24.0000000,-2049.0000000,34.9895592
40.0000000,-22.0000000,-2048.0000000,34.9930191
40.0000000,-22.0000000,-2048.0000000,34.9930191
40.0000000,-22.0000000,-2048.0000000,34.9870758
40.0000000,-22.0000000,-2048.0000000,34.9870758
39.0000000,-20.0000000,-2048.0000000,34.9787064
39.0000000,-20.0000000,-2048.0000000,34.9787064
42.0000000,-21.0000000,-2049.0000000,34.9862709
42.0000000,-21.0000000,-2049.0000000,34.9862709
40.0000000,-23.0000000,-2046.0000000,34.9674110
40.0000000,-23.0000000,-2046.0000000,34.9674110
41.0000000,-23.0000000,-2046.0000000,34.9640274
35.0000000,-23.0000000,-2045.0000000,34.9579620
35.0000000,-23.0000000,-2045.0000000,34.9579620
38.0000000,-21.0000000,-2047.0000000,34.9525032
38.0000000,-21.0000000,-2047.0000000,34.9525032
36.0000000,-22.0000000,-2048.0000000,34.9536285
36.0000000,-22.0000000,-2048.0000000,34.9536285
36.0000000,-22.0000000,-2047.0000000,34.9576607
36.0000000,-22.0000000,-2047.0000000,34.9576607
42.0000000,-21.0000000,-2048.0000000,34.9612885
42.0000000,-21.0000000,-2048.0000000,34.9612885
38.0000000,-22.0000000,-2047.0000000,34.9690819
38.0000000,-22.0000000,-2047.0000000,34.9690819
36.0000000,-21.0000000,-2049.0000000,34.9745903
39.0000000,-21.0000000,-2049.0000000,34.9689789
39.0000000,-21.0000000,-2049.0000000,34.9689789
36.0000000,-22.0000000,-2047.0000000,34.9669456
36.0000000,-22.0000000,-2047.0000000,34.9669456
39.0000000,-23.0000000,-2047.0000000,34.9847450
39.0000000,-23.0000000,-2047.0000000,34.9847450
36.0000000,-23.0000000,-2049.0000000,34.9675484
36.0000000,-23.0000000,-2049.0000000,34.9675484
38.0000000,-19.0000000,-2046.0000000,34.9611320
38.0000000,-19.0000000,-2046.0000000,34.9611320
36.0000000,-22.0000000,-2049.0000000,34.9644127
36.0000000,-22.0000000,-2049.0000000,34.9644127
42.0000000,-23.0000000,-2047.0000000,34.9598160
33.0000000,-22.0000000,-2047.0000000,34.9602089
33.0000000,-22.0000000,-2047.0000000,34.9602089
39.0000000,-21.0000000,-2049.0000000,34.9635849
39.0000000,-21.0000000,-2049.0000000,34.9635849
34.0000000,-22.0000000,-2048.0000000,34.9681320
34.0000000,-22.0000000,-2048.0000000,34.9681320
35.0000000,-23.0000000,-2049.0000000,34.9571266
35.0000000,-23.0000000,-2049.0000000,34.9571266
37.0000000,-21.0000000,-2048.0000000,34.9608078
37.0000000,-21.0000000,-2048.0000000,34.9608078
39.0000000,-21.0000000,-2046.0000000,34.9565735
39.0000000,-21.0000000,-2046.0000000,34.9565735
38.0000000,-25.0000000,-2050.0000000,34.9603119
39.0000000,-22.0000000,-2047.0000000,34.9636765
39.0000000,-22.0000000,-2047.0000000,34.9636765
40.0000000,-19.0000000,-2048.0000000,34.9576454
40.0000000,-19.0000000,-2048.0000000,34.9576454
38.0000000,-21.0000000,-2048.0000000,34.9582558
38.0000000,-21.0000000,-2048.0000000,34.9582558
34.0000000,-19.0000000,-2050.0000000,34.9603157
34.0000000,-19.0000000,-2050.0000000,34.9603157
36.0000000,-22.0000000,-2049.0000000,34.9606590
36.0000000,-22.0000000,-2049.0000000,34.9606590
34.0000000,-20.0000000,-2048.0000000,34.9760666
41.0000000,-19.0000000,-2046.0000000,34.9748344
41.0000000,-19.0000000,-2046.0000000,34.9748344
38.0000000,-25.0000000,-2047.0000000,34.9812737
38.0000000,-25.0000000,-2047.0000000,34.9812737
37.0000000,-21.0000000,-2048.0000000,34.9961281
37.0000000,-21.0000000,-2048.0000000,34.9961281
37.0000000,-23.0000000,-2049.0000000,34.9928932
37.0000000,-23.0000000,-2049.0000000,34.9928932
37.0000000,-22.0000000,-2047.0000000,34.9930000
37.0000000,-22.0000000,-2047.0000000,34.9930000
36.0000000,-24.0000000,-2049.0000000,34.9930954
36.0000000,-24.0000000,-2049.0000000,34.9930954
37.0000000,-23.0000000,-2048.0000000,35.0067673
38.0000000,-25.0000000,-2048.0000000,35.0024681
38.0000000,-25.0000000,-2048.0000000,35.0024681
37.0000000,-24.0000000,-2047.0000000,35.0016174
37.0000000,-24.0000000,-2047.0000000,35.0016174
39.0000000,-20.0000000,-2048.0000000,34.9993401
39.0000000,-20.0000000,-2048.0000000,34.9993401
34.0000000,-23.0000000,-2047.0000000,35.0048409
34.0000000,-23.0000000,-2047.0000000,35.0048409
37.0000000,-19.0000000,-2048.0000000,34.9931831
37.0000000,-19.0000000,-2048.0000000,34.9931831
36.0000000,-23.0000000,-2048.0000000,34.9962807
36.0000000,-23.0000000,-2048.0000000,34.9962807
35.0000000,-20.0000000,-2049.0000000,34.9990692
38.0000000,-20.0000000,-2048.0000000,34.9940262
38.0000000,-20.0000000,-2048.0000000,34.9940262
36.0000000,-20.0000000,-2049.0000000,34.9879799
36.0000000,-20.0000000,-2049.0000000,34.9879799
35.0000000,-19.0000000,-2046.0000000,34.9946175
35.0000000,-19.0000000,-2046.0000000,34.9946175
40.0000000,-20.0000000,-2049.0000000,34.9945526
40.0000000,-20.0000000,-2049.0000000,34.9945526
36.0000000,-22.0000000,-2051.0000000,34.9975128
36.0000000,-22.0000000,-2051.0000000,34.9975128
34.0000000,-21.0000000,-2048.0000000,34.9986649
34.0000000,-21.0000000,-2048.0000000,34.9986649
37.0000000,-23.0000000,-2047.0000000,35.0102730
36.0000000,-20.0000000,-2047.0000000,35.0252457
36.0000000,-20.0000000,-2047.0000000,35.0252457
35.0000000,-20.0000000,-2047.0000000,35.0326843
35.0000000,-20.0000000,-2047.0000000,35.0326843
37.0000000,-23.0000000,-2047.0000000,35.0378685
37.0000000,-23.0000000,-2047.0000000,35.0378685
37.0000000,-22.0000000,-2051.0000000,35.0274391
37.0000000,-22.0000000,-2051.0000000,35.0274391
36.0000000,-21.0000000,-2049.0000000,35.0391884
36.0000000,-21.0000000,-2049.0000000,35.0391884
36.0000000,-23.0000000,-2045.0000000,35.0271149
36.0000000,-18.0000000,-2050.0000000,35.0192680
36.0000000,-18.0000000,-2050.0000000,35.0192680
34.0000000,-22.0000000,-2047.0000000,35.0227737
34.0000000,-22.0000000,-2047.0000000,35.0227737
37.0000000,-21.0000000,-2049.0000000,35.0259323
37.0000000,-21.0000000,-2049.0000000,35.0259323
38.0000000,-19.0000000,-2047.0000000,35.0272636
38.0000000,-19.0000000,-2047.0000000,35.0272636
35.0000000,-25.0000000,-2050.0000000,35.0224228
35.0000000,-25.0000000,-2050.0000000,35.0224228
39.0000000,-21.0000000,-2048.0000000,35.0241051
39.0000000,-21.0000000,-2048.0000000,35.0241051
35.0000000,-21.0000000,-2046.0000000,35.0241089
37.0000000,-20.0000000,-2048.0000000,35.0241127
37.0000000,-20.0000000,-2048.0000000,35.0241127
38.0000000,-23.0000000,-2048.0000000,35.0316620
38.0000000,-23.0000000,-2048.0000000,35.0316620
37.0000000,-23.0000000,-2047.0000000,35.0339317
37.0000000,-23.0000000,-2047.0000000,35.0339317
39.0000000,-21.0000000,-2047.0000000,35.0359726
39.0000000,-21.0000000,-2047.0000000,35.0359726
38.0000000,-20.0000000,-2047.0000000,35.0453568
38.0000000,-20.0000000,-2047.0000000,35.0453568
38.0000000,-22.0000000,-2044.0000000,35.0432358
38.0000000,-22.0000000,-2044.0000000,35.0432358
38.0000000,-22.0000000,-2049.0000000,35.0443459
38.0000000,-20.0000000,-2045.0000000,35.0483665
38.0000000,-20.0000000,-2045.0000000,35.0483665
35.0000000,-21.0000000,-2048.0000000,35.0504723
35.0000000,-21.0000000,-2048.0000000,35.0504723
35.0000000,-21.0000000,-2048.0000000,35.0523682
35.0000000,-21.0000000,-2048.0000000,35.0523682
38.0000000,-20.0000000,-2048.0000000,35.0495453
38.0000000,-20.0000000,-2048.0000000,35.0495453
36.0000000,-20.0000000,-2048.0000000,35.0515327
36.0000000,-20.0000000,-2048.0000000,35.0515327
38.0000000,-22.0000000,-2047.0000000,35.0518150
38.0000000,-22.0000000,-2047.0000000,35.0518150
37.0000000,-27.0000000,-2049.0000000,35.0565948
41.0000000,-24.0000000,-2046.0000000,35.0669365
41.0000000,-24.0000000,-2046.0000000,35.0669365
38.0000000,-23.0000000,-2045.0000000,35.0596390
38.0000000,-23.0000000,-2045.0000000,35.0596390
37.0000000,-21.0000000,-2049.0000000,35.0545807
37.0000000,-21.0000000,-2049.0000000,35.0545807
39.0000000,-21.0000000,-2046.0000000,35.0636139
39.0000000,-21.0000000,-2046.0000000,35.0636139
38.0000000,-21.0000000,-2048.0000000,35.0536270
38.0000000,-21.0000000,-2048.0000000,35.0536270
40.0000000,-20.0000000,-2050.0000000,35.0597382
37.0000000,-23.0000000,-2048.0000000,35.0561790
37.0000000,-23.0000000,-2048.0000000,35.0561790
40.0000000,-22.0000000,-2046.0000000,35.0544853
40.0000000,-22.0000000,-2046.0000000,35.0544853
37.0000000,-23.0000000,-2048.0000000,35.0514526
37.0000000,-23.0000000,-2048.0000000,35.0514526
40.0000000,-19.0000000,-2048.0000000,35.0472107
40.0000000,-19.0000000,-2048.0000000,35.0472107
38.0000000,-21.0000000,-2047.0000000,35.0464134
38.0000000,-21.0000000,-2047.0000000,35.0464134
39.0000000,-20.0000000,-2050.0000000,35.0411682
39.0000000,-20.0000000,-2050.0000000,35.0411682
41.0000000,-20.0000000,-2048.0000000,35.0364456
38.0000000,-19.0000000,-2047.0000000,35.0337067
